    Freq      Node         Xundef          Yundef          Zundef            Xdef            Ydef            Zdef           Xdisp           Ydisp           Zdisp
 7.64560   1671.0      1.06750000      0.00458780      0.04470000      1.06753394      0.00570528      0.04471113      0.00003394      0.00111748      0.00001113
 7.64560   1672.0      1.06750000      0.00813460      0.05927600      1.06752681      0.00931054      0.05930146      0.00002681      0.00117594      0.00002546
 7.64560   1673.0      1.06750000      0.01266700      0.07357700      1.06751751      0.01391304      0.07362476      0.00001751      0.00124604      0.00004776
 7.64560   1674.0      1.06750000      0.01816300      0.08753600      1.06750593      0.01948761      0.08761475      0.00000593      0.00132461      0.00007875
 7.64560   1675.0      1.06750000      0.02459700      0.10109000      1.06750804      0.02600539      0.10120853      0.00000804      0.00140839      0.00011853
 7.64560   1676.0      1.06750000      0.03194100      0.11417000      1.06752451      0.03343530      0.11433669      0.00002451      0.00149430      0.00016669
 7.64560   1677.0      1.06750000      0.04015800      0.12672000      1.06754359      0.04173766      0.12694244      0.00004359      0.00157966      0.00022244
 7.64560   1678.0      1.06750000      0.04921200      0.13868000      1.06756540      0.05087438      0.13896482      0.00006540      0.00166238      0.00028482
 7.64560   1679.0      1.06750000      0.05906100      0.15000000      1.06759003      0.06080208      0.15035297      0.00009003      0.00174108      0.00035297
 7.64560   1680.0      1.05250000      0.05907000     -0.15000000      1.05258920      0.06076259     -0.14965650      0.00008920      0.00169259      0.00034350
 7.64560   1681.0      1.05250000      0.04922100     -0.13868000      1.05256479      0.05083702     -0.13840278      0.00006479      0.00161602      0.00027722
 7.64560   1682.0      1.05250000      0.04016600     -0.12672000      1.05254318      0.04170154     -0.12650348      0.00004318      0.00153554      0.00021652
 7.64560   1683.0      1.05250000      0.03194800     -0.11417000      1.05252427      0.03340050     -0.11400771      0.00002427      0.00145250      0.00016229
 7.64560   1684.0      1.05250000      0.02460400     -0.10109000      1.05250796      0.02597292     -0.10097457      0.00000796      0.00136892      0.00011543
 7.64560   1685.0      1.05250000      0.01816800     -0.08753900      1.05250588      0.01945541     -0.08746228      0.00000588      0.00128741      0.00007672
 7.64560   1686.0      1.05250000      0.01267100     -0.07358000      1.05251735      0.01388198     -0.07353343      0.00001735      0.00121098      0.00004657
 7.64560   1687.0      1.05250000      0.00813840     -0.05927900      1.05252656      0.00928119     -0.05925413      0.00002656      0.00114279      0.00002487
 7.64560   1688.0      1.05250000      0.00459070     -0.04470300      1.05253362      0.00567662     -0.04469209      0.00003362      0.00108592      0.00001091
 7.64560   1689.0      1.05250000      0.00204460     -0.02991900      1.05253859      0.00308772     -0.02991560      0.00003859      0.00104312      0.00000340
 7.64560   1690.0      1.05250000      0.00051198     -0.01499500      1.05254155      0.00152850     -0.01499446      0.00004155      0.00101652      0.00000054
 7.64560   1691.0      1.05250000      0.00000000     -0.00000186      1.05254254      0.00100750     -0.00000171      0.00004254      0.00100750      0.00000016
 7.64560   1692.0      1.05250000      0.00051102      0.01499100      1.05254155      0.00152754      0.01499148      0.00004155      0.00101652      0.00000048
 7.64560   1693.0      1.05250000      0.00204270      0.02991500      1.05253859      0.00308582      0.02991834      0.00003859      0.00104312      0.00000334
 7.64560   1694.0      1.05250000      0.00458780      0.04470000      1.05253362      0.00567372      0.04471084      0.00003362      0.00108592      0.00001084
 7.64560   1695.0      1.05250000      0.00813460      0.05927600      1.05252656      0.00927739      0.05930080      0.00002656      0.00114279      0.00002480
 7.64560   1696.0      1.05250000      0.01266700      0.07357700      1.05251735      0.01387798      0.07362349      0.00001735      0.00121098      0.00004649
 7.64560   1697.0      1.05250000      0.01816300      0.08753600      1.05250588      0.01945042      0.08761264      0.00000588      0.00128742      0.00007664
 7.64560   1698.0      1.05250000      0.02459700      0.10109000      1.05250796      0.02596593      0.10120534      0.00000796      0.00136893      0.00011534
 7.64560   1699.0      1.05250000      0.03194100      0.11417000      1.05252427      0.03339351      0.11433219      0.00002427      0.00145251      0.00016219
 7.64560   1700.0      1.05250000      0.04015800      0.12672000      1.05254318      0.04169355      0.12693643      0.00004318      0.00153555      0.00021643
 7.64560   1701.0      1.05250000      0.04921200      0.13868000      1.05256479      0.05082804      0.13895711      0.00006479      0.00161604      0.00027711
 7.64560   1702.0      1.05250000      0.05906100      0.15000000      1.05258920      0.06075361      0.15034340      0.00008920      0.00169261      0.00034340
 7.64560   1703.0      1.03740000      0.05907000     -0.15000000      1.03748836      0.06071453     -0.14966601      0.00008836      0.00164453      0.00033399
 7.64560   1704.0      1.03740000      0.04922100     -0.13868000      1.03746417      0.05079108     -0.13841044      0.00006417      0.00157008      0.00026956
 7.64560   1705.0      1.03740000      0.04016600     -0.12672000      1.03744276      0.04165782     -0.12650945      0.00004276      0.00149182      0.00021055
 7.64560   1706.0      1.03740000      0.03194800     -0.11417000      1.03742404      0.03335908     -0.11401218      0.00002404      0.00141108      0.00015782
 7.64560   1707.0      1.03740000      0.02460400     -0.10109000      1.03740788      0.02593381     -0.10097774      0.00000788      0.00132981      0.00011226
 7.64560   1708.0      1.03740000      0.01816800     -0.08753900      1.03740583      0.01941856     -0.08746438      0.00000583      0.00125056      0.00007462
 7.64560   1709.0      1.03740000      0.01267100     -0.07358000      1.03741718      0.01384725     -0.07353469      0.00001718      0.00117625      0.00004531
 7.64560   1710.0      1.03740000      0.00813840     -0.05927900      1.03742631      0.00924835     -0.05925480      0.00002631      0.00110995      0.00002420
 7.64560   1711.0      1.03740000      0.00459070     -0.04470300      1.03743329      0.00564537     -0.04469237      0.00003329      0.00105467      0.00001063
 7.64560   1712.0      1.03740000      0.00204460     -0.02991900      1.03743822      0.00305765     -0.02991568      0.00003822      0.00101305      0.00000332
 7.64560   1713.0      1.03740000      0.00051198     -0.01499500      1.03744115      0.00149918     -0.01499447      0.00004115      0.00098720      0.00000053
 7.64560   1714.0      1.03740000      0.00000000     -0.00000186      1.03744212      0.00097843     -0.00000173      0.00004212      0.00097843      0.00000013
 7.64560   1715.0      1.03740000      0.00051102      0.01499100      1.03744115      0.00149822      0.01499147      0.00004115      0.00098720      0.00000047
 7.64560   1716.0      1.03740000      0.00204270      0.02991500      1.03743822      0.00305575      0.02991826      0.00003822      0.00101305      0.00000326
 7.64560   1717.0      1.03740000      0.00458780      0.04470000      1.03743329      0.00564247      0.04471056      0.00003329      0.00105467      0.00001056
 7.64560   1718.0      1.03740000      0.00813460      0.05927600      1.03742631      0.00924455      0.05930013      0.00002631      0.00110995      0.00002413
 7.64560   1719.0      1.03740000      0.01266700      0.07357700      1.03741718      0.01384325      0.07362223      0.00001718      0.00117625      0.00004523
 7.64560   1720.0      1.03740000      0.01816300      0.08753600      1.03740583      0.01941357      0.08761054      0.00000583      0.00125057      0.00007454
 7.64560   1721.0      1.03740000      0.02459700      0.10109000      1.03740788      0.02592682      0.10120217      0.00000788      0.00132982      0.00011217
 7.64560   1722.0      1.03740000      0.03194100      0.11417000      1.03742404      0.03335208      0.11432773      0.00002404      0.00141108      0.00015773
 7.64560   1723.0      1.03740000      0.04015800      0.12672000      1.03744276      0.04164984      0.12693046      0.00004276      0.00149184      0.00021046
 7.64560   1724.0      1.03740000      0.04921200      0.13868000      1.03746417      0.05078210      0.13894946      0.00006417      0.00157010      0.00026946
 7.64560   1725.0      1.03740000      0.05906100      0.15000000      1.03748836      0.06070556      0.15033389      0.00008836      0.00164456      0.00033389
 7.64560   1726.0      1.02240000      0.05907000     -0.15000000      1.02248749      0.06066691     -0.14967545      0.00008749      0.00159691      0.00032455
 7.64560   1727.0      1.02240000      0.04922100     -0.13868000      1.02246353      0.05074555     -0.13841805      0.00006353      0.00152455      0.00026195
 7.64560   1728.0      1.02240000      0.04016600     -0.12672000      1.02244233      0.04161450     -0.12651538      0.00004233      0.00144850      0.00020462
 7.64560   1729.0      1.02240000      0.03194800     -0.11417000      1.02242379      0.03331803     -0.11401662      0.00002379      0.00137003      0.00015338
 7.64560   1730.0      1.02240000      0.02460400     -0.10109000      1.02240779      0.02589506     -0.10098089      0.00000779      0.00129106      0.00010911
 7.64560   1731.0      1.02240000      0.01816800     -0.08753900      1.02240577      0.01938206     -0.08746646      0.00000577      0.00121406      0.00007254
 7.64560   1732.0      1.02240000      0.01267100     -0.07358000      1.02241702      0.01381285     -0.07353595      0.00001702      0.00114185      0.00004405
 7.64560   1733.0      1.02240000      0.00813840     -0.05927900      1.02242605      0.00921583     -0.05925546      0.00002605      0.00107743      0.00002354
 7.64560   1734.0      1.02240000      0.00459070     -0.04470300      1.02243296      0.00561441     -0.04469266      0.00003296      0.00102371      0.00001034
 7.64560   1735.0      1.02240000      0.00204460     -0.02991900      1.02243783      0.00302789     -0.02991576      0.00003783      0.00098329      0.00000324
 7.64560   1736.0      1.02240000      0.00051198     -0.01499500      1.02244073      0.00147015     -0.01499449      0.00004073      0.00095817      0.00000051
 7.64560   1737.0      1.02240000      0.00000000     -0.00000186      1.02244169      0.00094965     -0.00000175      0.00004169      0.00094965      0.00000011
 7.64560   1738.0      1.02240000      0.00051102      0.01499100      1.02244073      0.00146919      0.01499145      0.00004073      0.00095817      0.00000045
 7.64560   1739.0      1.02240000      0.00204270      0.02991500      1.02243783      0.00302599      0.02991818      0.00003783      0.00098329      0.00000318
 7.64560   1740.0      1.02240000      0.00458780      0.04470000      1.02243296      0.00561151      0.04471028      0.00003296      0.00102371      0.00001028
 7.64560   1741.0      1.02240000      0.00813460      0.05927600      1.02242605      0.00921203      0.05929947      0.00002605      0.00107743      0.00002347
 7.64560   1742.0      1.02240000      0.01266700      0.07357700      1.02241702      0.01380885      0.07362098      0.00001702      0.00114185      0.00004398
 7.64560   1743.0      1.02240000      0.01816300      0.08753600      1.02240577      0.01937706      0.08760846      0.00000577      0.00121406      0.00007246
 7.64560   1744.0      1.02240000      0.02459700      0.10109000      1.02240779      0.02588807      0.10119903      0.00000779      0.00129107      0.00010903
 7.64560   1745.0      1.02240000      0.03194100      0.11417000      1.02242379      0.03331104      0.11432330      0.00002379      0.00137004      0.00015330
 7.64560   1746.0      1.02240000      0.04015800      0.12672000      1.02244233      0.04160651      0.12692453      0.00004233      0.00144851      0.00020453
 7.64560   1747.0      1.02240000      0.04921200      0.13868000      1.02246353      0.05073657      0.13894185      0.00006353      0.00152457      0.00026185
 7.64560   1748.0      1.02240000      0.05906100      0.15000000      1.02248749      0.06065792      0.15032445      0.00008749      0.00159692      0.00032445
 7.64560   1749.0      1.00730000      0.05907000     -0.15000000      1.00738660      0.06061971     -0.14968482      0.00008660      0.00154971      0.00031518
 7.64560   1750.0      1.00730000      0.04922100     -0.13868000      1.00736288      0.05070045     -0.13842560      0.00006288      0.00147945      0.00025440
 7.64560   1751.0      1.00730000      0.04016600     -0.12672000      1.00734190      0.04157158     -0.12652126      0.00004190      0.00140558      0.00019874
 7.64560   1752.0      1.00730000      0.03194800     -0.11417000      1.00732354      0.03327738     -0.11402102      0.00002354      0.00132938      0.00014898
 7.64560   1753.0      1.00730000      0.02460400     -0.10109000      1.00730771      0.02585669     -0.10098401      0.00000771      0.00125269      0.00010599
 7.64560   1754.0      1.00730000      0.01816800     -0.08753900      1.00730572      0.01934591     -0.08746853      0.00000572      0.00117791      0.00007047
 7.64560   1755.0      1.00730000      0.01267100     -0.07358000      1.00731684      0.01377878     -0.07353719      0.00001684      0.00110778      0.00004281
 7.64560   1756.0      1.00730000      0.00813840     -0.05927900      1.00732578      0.00918363     -0.05925612      0.00002578      0.00104523      0.00002288
 7.64560   1757.0      1.00730000      0.00459070     -0.04470300      1.00733262      0.00558378     -0.04469294      0.00003262      0.00099308      0.00001006
 7.64560   1758.0      1.00730000      0.00204460     -0.02991900      1.00733744      0.00299843     -0.02991584      0.00003744      0.00095383      0.00000316
 7.64560   1759.0      1.00730000      0.00051198     -0.01499500      1.00734031      0.00144142     -0.01499450      0.00004031      0.00092944      0.00000050
 7.64560   1760.0      1.00730000      0.00000000     -0.00000187      1.00734126      0.00092117     -0.00000176      0.00004126      0.00092117      0.00000010
 7.64560   1761.0      1.00730000      0.00051102      0.01499100      1.00734031      0.00144046      0.01499144      0.00004031      0.00092944      0.00000044
 7.64560   1762.0      1.00730000      0.00204270      0.02991500      1.00733744      0.00299653      0.02991810      0.00003744      0.00095383      0.00000310
 7.64560   1763.0      1.00730000      0.00458780      0.04470000      1.00733262      0.00558088      0.04471000      0.00003262      0.00099308      0.00001000
 7.64560   1764.0      1.00730000      0.00813460      0.05927600      1.00732578      0.00917984      0.05929882      0.00002578      0.00104524      0.00002282
 7.64560   1765.0      1.00730000      0.01266700      0.07357700      1.00731684      0.01377479      0.07361974      0.00001684      0.00110779      0.00004274
 7.64560   1766.0      1.00730000      0.01816300      0.08753600      1.00730572      0.01934091      0.08760640      0.00000572      0.00117791      0.00007040
 7.64560   1767.0      1.00730000      0.02459700      0.10109000      1.00730771      0.02584969      0.10119591      0.00000771      0.00125269      0.00010591
 7.64560   1768.0      1.00730000      0.03194100      0.11417000      1.00732354      0.03327039      0.11431889      0.00002354      0.00132939      0.00014889
 7.64560   1769.0      1.00730000      0.04015800      0.12672000      1.00734190      0.04156360      0.12691865      0.00004190      0.00140560      0.00019865
 7.64560   1770.0      1.00730000      0.04921200      0.13868000      1.00736288      0.05069146      0.13893431      0.00006288      0.00147946      0.00025431
 7.64560   1771.0      1.00730000      0.05906100      0.15000000      1.00738660      0.06061073      0.15031509      0.00008660      0.00154973      0.00031509
 7.64560   1772.0      0.99231000      0.05907000     -0.15000000      0.99239569      0.06057297     -0.14969411      0.00008569      0.00150297      0.00030589
 7.64560   1773.0      0.99231000      0.04922100     -0.13868000      0.99237222      0.05065577     -0.13843309      0.00006222      0.00143477      0.00024691
 7.64560   1774.0      0.99231000      0.04016600     -0.12672000      0.99235145      0.04152909     -0.12652710      0.00004145      0.00136309      0.00019290
 7.64560   1775.0      0.99231000      0.03194800     -0.11417000      0.99233328      0.03323712     -0.11402539      0.00002328      0.00128912      0.00014461
 7.64560   1776.0      0.99231000      0.02460400     -0.10109000      0.99231762      0.02581869     -0.10098711      0.00000762      0.00121469      0.00010289
 7.64560   1777.0      0.99231000      0.01816800     -0.08753900      0.99231566      0.01931012     -0.08747058      0.00000566      0.00114212      0.00006842
 7.64560   1778.0      0.99231000      0.01267100     -0.07358000      0.99232667      0.01374507     -0.07353843      0.00001667      0.00107407      0.00004157
 7.64560   1779.0      0.99231000      0.00813840     -0.05927900      0.99233550      0.00915177     -0.05925677      0.00002550      0.00101337      0.00002223
 7.64560   1780.0      0.99231000      0.00459070     -0.04470300      0.99234227      0.00555347     -0.04469321      0.00003227      0.00096277      0.00000979
 7.64560   1781.0      0.99231000      0.00204460     -0.02991900      0.99234704      0.00296928     -0.02991592      0.00003704      0.00092468      0.00000308
 7.64560   1782.0      0.99231000      0.00051198     -0.01499500      0.99234987      0.00141300     -0.01499451      0.00003987      0.00090102      0.00000049
 7.64560   1783.0      0.99231000      0.00000000     -0.00000187      0.99235081      0.00089300     -0.00000177      0.00004081      0.00089300      0.00000009
 7.64560   1784.0      0.99231000      0.00051102      0.01499100      0.99234987      0.00141204      0.01499143      0.00003987      0.00090102      0.00000043
 7.64560   1785.0      0.99231000      0.00204270      0.02991500      0.99234704      0.00296738      0.02991802      0.00003704      0.00092468      0.00000302
 7.64560   1786.0      0.99231000      0.00458780      0.04470000      0.99234227      0.00555057      0.04470973      0.00003227      0.00096277      0.00000973
 7.64560   1787.0      0.99231000      0.00813460      0.05927600      0.99233550      0.00914797      0.05929817      0.00002550      0.00101337      0.00002217
 7.64560   1788.0      0.99231000      0.01266700      0.07357700      0.99232667      0.01374107      0.07361850      0.00001667      0.00107407      0.00004150
 7.64560   1789.0      0.99231000      0.01816300      0.08753600      0.99231566      0.01930512      0.08760435      0.00000566      0.00114212      0.00006835
 7.64560   1790.0      0.99231000      0.02459700      0.10109000      0.99231762      0.02581170      0.10119281      0.00000762      0.00121470      0.00010281
 7.64560   1791.0      0.99231000      0.03194100      0.11417000      0.99233328      0.03323013      0.11431453      0.00002328      0.00128913      0.00014453
 7.64560   1792.0      0.99231000      0.04015800      0.12672000      0.99235145      0.04152110      0.12691281      0.00004145      0.00136310      0.00019281
 7.64560   1793.0      0.99231000      0.04921200      0.13868000      0.99237222      0.05064679      0.13892682      0.00006222      0.00143479      0.00024682
 7.64560   1794.0      0.99231000      0.05906100      0.15000000      0.99239569      0.06056399      0.15030579      0.00008569      0.00150299      0.00030579
 7.64560   1795.0      0.97727000      0.05907000     -0.15000000      0.97735476      0.06052669     -0.14970334      0.00008476      0.00145669      0.00029666
 7.64560   1796.0      0.97727000      0.04922100     -0.13868000      0.97733154      0.05061155     -0.13844052      0.00006154      0.00139055      0.00023948
 7.64560   1797.0      0.97727000      0.04016600     -0.12672000      0.97731099      0.04148701     -0.12653290      0.00004099      0.00132101      0.00018710
 7.64560   1798.0      0.97727000      0.03194800     -0.11417000      0.97729302      0.03319728     -0.11402972      0.00002302      0.00124928      0.00014028
 7.64560   1799.0      0.97727000      0.02460400     -0.10109000      0.97727753      0.02578109     -0.10099018      0.00000753      0.00117709      0.00009982
 7.64560   1800.0      0.97727000      0.01816800     -0.08753900      0.97727560      0.01927470     -0.08747261      0.00000560      0.00110670      0.00006639
 7.64560   1801.0      0.97727000      0.01267100     -0.07358000      0.97728649      0.01371171     -0.07353966      0.00001649      0.00104071      0.00004034
 7.64560   1802.0      0.97727000      0.00813840     -0.05927900      0.97729522      0.00912026     -0.05925741      0.00002522      0.00098186      0.00002159
 7.64560   1803.0      0.97727000      0.00459070     -0.04470300      0.97730191      0.00552349     -0.04469349      0.00003191      0.00093279      0.00000951
 7.64560   1804.0      0.97727000      0.00204460     -0.02991900      0.97730662      0.00294046     -0.02991600      0.00003662      0.00089586      0.00000300
 7.64560   1805.0      0.97727000      0.00051198     -0.01499500      0.97730943      0.00138490     -0.01499452      0.00003943      0.00087292      0.00000048
 7.64560   1806.0      0.97727000      0.00000000     -0.00000187      0.97731036      0.00086513     -0.00000177      0.00004036      0.00086513      0.00000009
 7.64560   1807.0      0.97727000      0.00051102      0.01499100      0.97730943      0.00138394      0.01499142      0.00003943      0.00087292      0.00000042
 7.64560   1808.0      0.97727000      0.00204270      0.02991500      0.97730662      0.00293856      0.02991794      0.00003662      0.00089586      0.00000294
 7.64560   1809.0      0.97727000      0.00458780      0.04470000      0.97730191      0.00552059      0.04470945      0.00003191      0.00093279      0.00000945
 7.64560   1810.0      0.97727000      0.00813460      0.05927600      0.97729522      0.00911646      0.05929752      0.00002522      0.00098186      0.00002152
 7.64560   1811.0      0.97727000      0.01266700      0.07357700      0.97728649      0.01370772      0.07361728      0.00001649      0.00104072      0.00004028
 7.64560   1812.0      0.97727000      0.01816300      0.08753600      0.97727560      0.01926971      0.08760232      0.00000560      0.00110671      0.00006632
 7.64560   1813.0      0.97727000      0.02459700      0.10109000      0.97727753      0.02577409      0.10118974      0.00000753      0.00117709      0.00009974
 7.64560   1814.0      0.97727000      0.03194100      0.11417000      0.97729302      0.03319028      0.11431020      0.00002302      0.00124928      0.00014020
 7.64560   1815.0      0.97727000      0.04015800      0.12672000      0.97731099      0.04147903      0.12690702      0.00004099      0.00132103      0.00018702
 7.64560   1816.0      0.97727000      0.04921200      0.13868000      0.97733154      0.05060256      0.13891939      0.00006154      0.00139056      0.00023939
 7.64560   1817.0      0.97727000      0.05906100      0.15000000      0.97735476      0.06051771      0.15029657      0.00008476      0.00145671      0.00029657
 7.64560   1818.0      0.96224000      0.05907000     -0.15000000      0.96232381      0.06048089     -0.14971248      0.00008381      0.00141089      0.00028752
 7.64560   1819.0      0.96224000      0.04922100     -0.13868000      0.96230084      0.05056777     -0.13844788      0.00006084      0.00134677      0.00023212
 7.64560   1820.0      0.96224000      0.04016600     -0.12672000      0.96228052      0.04144538     -0.12653864      0.00004052      0.00127938      0.00018136
 7.64560   1821.0      0.96224000      0.03194800     -0.11417000      0.96226276      0.03315785     -0.11403402      0.00002276      0.00120985      0.00013598
 7.64560   1822.0      0.96224000      0.02460400     -0.10109000      0.96224744      0.02574388     -0.10099323      0.00000744      0.00113988      0.00009677
 7.64560   1823.0      0.96224000      0.01816800     -0.08753900      0.96224555      0.01923967     -0.08747463      0.00000555      0.00107167      0.00006437
 7.64560   1824.0      0.96224000      0.01267100     -0.07358000      0.96225630      0.01367872     -0.07354087      0.00001630      0.00100772      0.00003913
 7.64560   1825.0      0.96224000      0.00813840     -0.05927900      0.96226494      0.00908908     -0.05925805      0.00002494      0.00095068      0.00002095
 7.64560   1826.0      0.96224000      0.00459070     -0.04470300      0.96227155      0.00549384     -0.04469376      0.00003155      0.00090314      0.00000924
 7.64560   1827.0      0.96224000      0.00204460     -0.02991900      0.96227621      0.00291196     -0.02991608      0.00003621      0.00086736      0.00000292
 7.64560   1828.0      0.96224000      0.00051198     -0.01499500      0.96227898      0.00135711     -0.01499453      0.00003898      0.00084513      0.00000047
 7.64560   1829.0      0.96224000      0.00000000     -0.00000187      0.96227990      0.00083759     -0.00000177      0.00003990      0.00083759      0.00000010
 7.64560   1830.0      0.96224000      0.00051102      0.01499100      0.96227898      0.00135615      0.01499142      0.00003898      0.00084513      0.00000042
 7.64560   1831.0      0.96224000      0.00204270      0.02991500      0.96227621      0.00291006      0.02991786      0.00003621      0.00086736      0.00000286
 7.64560   1832.0      0.96224000      0.00458780      0.04470000      0.96227155      0.00549094      0.04470918      0.00003155      0.00090314      0.00000918
 7.64560   1833.0      0.96224000      0.00813460      0.05927600      0.96226494      0.00908529      0.05929689      0.00002494      0.00095069      0.00002089
 7.64560   1834.0      0.96224000      0.01266700      0.07357700      0.96225630      0.01367472      0.07361606      0.00001630      0.00100772      0.00003906
 7.64560   1835.0      0.96224000      0.01816300      0.08753600      0.96224555      0.01923467      0.08760030      0.00000555      0.00107167      0.00006430
 7.64560   1836.0      0.96224000      0.02459700      0.10109000      0.96224744      0.02573689      0.10118670      0.00000744      0.00113989      0.00009670
 7.64560   1837.0      0.96224000      0.03194100      0.11417000      0.96226276      0.03315086      0.11430590      0.00002276      0.00120986      0.00013590
 7.64560   1838.0      0.96224000      0.04015800      0.12672000      0.96228052      0.04143739      0.12690128      0.00004052      0.00127939      0.00018128
 7.64560   1839.0      0.96224000      0.04921200      0.13868000      0.96230084      0.05055879      0.13891203      0.00006084      0.00134679      0.00023203
 7.64560   1840.0      0.96224000      0.05906100      0.15000000      0.96232381      0.06047191      0.15028743      0.00008381      0.00141091      0.00028743
 7.64560   1841.0      0.94720000      0.05907000     -0.15000000      0.94728284      0.06043557     -0.14972154      0.00008284      0.00136557      0.00027846
 7.64560   1842.0      0.94720000      0.04922100     -0.13868000      0.94726013      0.05052447     -0.13845518      0.00006013      0.00130347      0.00022482
 7.64560   1843.0      0.94720000      0.04016600     -0.12672000      0.94724004      0.04140419     -0.12654433      0.00004004      0.00123819      0.00017567
 7.64560   1844.0      0.94720000      0.03194800     -0.11417000      0.94722248      0.03311885     -0.11403828      0.00002248      0.00117085      0.00013172
 7.64560   1845.0      0.94720000      0.02460400     -0.10109000      0.94720735      0.02570709     -0.10099625      0.00000735      0.00110309      0.00009375
 7.64560   1846.0      0.94720000      0.01816800     -0.08753900      0.94720549      0.01920503     -0.08747663      0.00000549      0.00103703      0.00006237
 7.64560   1847.0      0.94720000      0.01267100     -0.07358000      0.94721611      0.01364610     -0.07354208      0.00001611      0.00097510      0.00003792
 7.64560   1848.0      0.94720000      0.00813840     -0.05927900      0.94722465      0.00905827     -0.05925869      0.00002465      0.00091987      0.00002031
 7.64560   1849.0      0.94720000      0.00459070     -0.04470300      0.94723117      0.00546454     -0.04469403      0.00003117      0.00087384      0.00000897
 7.64560   1850.0      0.94720000      0.00204460     -0.02991900      0.94723578      0.00288380     -0.02991616      0.00003578      0.00083920      0.00000284
 7.64560   1851.0      0.94720000      0.00051198     -0.01499500      0.94723851      0.00132966     -0.01499454      0.00003851      0.00081768      0.00000046
 7.64560   1852.0      0.94720000      0.00000000     -0.00000187      0.94723942      0.00081038     -0.00000176      0.00003942      0.00081038      0.00000011
 7.64560   1853.0      0.94720000      0.00051102      0.01499100      0.94723851      0.00132870      0.01499141      0.00003851      0.00081768      0.00000041
 7.64560   1854.0      0.94720000      0.00204270      0.02991500      0.94723578      0.00288190      0.02991779      0.00003578      0.00083920      0.00000279
 7.64560   1855.0      0.94720000      0.00458780      0.04470000      0.94723117      0.00546164      0.04470891      0.00003117      0.00087384      0.00000891
 7.64560   1856.0      0.94720000      0.00813460      0.05927600      0.94722465      0.00905447      0.05929625      0.00002465      0.00091987      0.00002025
 7.64560   1857.0      0.94720000      0.01266700      0.07357700      0.94721611      0.01364210      0.07361486      0.00001611      0.00097510      0.00003786
 7.64560   1858.0      0.94720000      0.01816300      0.08753600      0.94720549      0.01920003      0.08759830      0.00000549      0.00103703      0.00006230
 7.64560   1859.0      0.94720000      0.02459700      0.10109000      0.94720735      0.02570009      0.10118368      0.00000735      0.00110309      0.00009368
 7.64560   1860.0      0.94720000      0.03194100      0.11417000      0.94722248      0.03311186      0.11430165      0.00002248      0.00117086      0.00013165
 7.64560   1861.0      0.94720000      0.04015800      0.12672000      0.94724004      0.04139620      0.12689559      0.00004004      0.00123820      0.00017559
 7.64560   1862.0      0.94720000      0.04921200      0.13868000      0.94726013      0.05051548      0.13890473      0.00006013      0.00130348      0.00022473
 7.64560   1863.0      0.94720000      0.05906100      0.15000000      0.94728284      0.06042659      0.15027837      0.00008284      0.00136559      0.00027837
 7.64560   1864.0      0.93217000      0.05907000     -0.15000000      0.93225185      0.06039075     -0.14973052      0.00008185      0.00132075      0.00026948
 7.64560   1865.0      0.93217000      0.04922100     -0.13868000      0.93222941      0.05048164     -0.13846242      0.00005941      0.00126064      0.00021758
 7.64560   1866.0      0.93217000      0.04016600     -0.12672000      0.93220956      0.04136346     -0.12654998      0.00003956      0.00119746      0.00017002
 7.64560   1867.0      0.93217000      0.03194800     -0.11417000      0.93219221      0.03308028     -0.11404250      0.00002221      0.00113228      0.00012750
 7.64560   1868.0      0.93217000      0.02460400     -0.10109000      0.93217725      0.02567071     -0.10099925      0.00000725      0.00106671      0.00009075
 7.64560   1869.0      0.93217000      0.01816800     -0.08753900      0.93217542      0.01917078     -0.08747861      0.00000542      0.00100278      0.00006039
 7.64560   1870.0      0.93217000      0.01267100     -0.07358000      0.93218592      0.01361386     -0.07354327      0.00001592      0.00094286      0.00003673
 7.64560   1871.0      0.93217000      0.00813840     -0.05927900      0.93219435      0.00902782     -0.05925932      0.00002435      0.00088942      0.00001968
 7.64560   1872.0      0.93217000      0.00459070     -0.04470300      0.93220079      0.00543559     -0.04469430      0.00003079      0.00084489      0.00000870
 7.64560   1873.0      0.93217000      0.00204460     -0.02991900      0.93220534      0.00285598     -0.02991623      0.00003534      0.00081138      0.00000277
 7.64560   1874.0      0.93217000      0.00051198     -0.01499500      0.93220804      0.00130254     -0.01499454      0.00003804      0.00079056      0.00000046
 7.64560   1875.0      0.93217000      0.00000000     -0.00000187      0.93220894      0.00078350     -0.00000175      0.00003894      0.00078350      0.00000012
 7.64560   1876.0      0.93217000      0.00051102      0.01499100      0.93220804      0.00130158      0.01499141      0.00003804      0.00079056      0.00000041
 7.64560   1877.0      0.93217000      0.00204270      0.02991500      0.93220534      0.00285408      0.02991771      0.00003534      0.00081138      0.00000271
 7.64560   1878.0      0.93217000      0.00458780      0.04470000      0.93220079      0.00543269      0.04470865      0.00003079      0.00084489      0.00000865
 7.64560   1879.0      0.93217000      0.00813460      0.05927600      0.93219435      0.00902403      0.05929563      0.00002435      0.00088943      0.00001963
 7.64560   1880.0      0.93217000      0.01266700      0.07357700      0.93218592      0.01360986      0.07361367      0.00001592      0.00094286      0.00003667
 7.64560   1881.0      0.93217000      0.01816300      0.08753600      0.93217542      0.01916578      0.08759633      0.00000542      0.00100278      0.00006033
