    Freq      Node         Xundef          Yundef          Zundef            Xdef            Ydef            Zdef           Xdisp           Ydisp           Zdisp
 2.78879    281.0      1.96960000      0.02460400     -0.10109000      1.96962063      0.03100316     -0.09872403      0.00002063      0.00639916      0.00236597
 2.78879    282.0      1.96960000      0.01816800     -0.08753900      1.96962769      0.02370741     -0.08558135      0.00002769      0.00553941      0.00195765
 2.78879    283.0      1.96960000      0.01267100     -0.07358000      1.96963024      0.01732588     -0.07197073      0.00003024      0.00465488      0.00160927
 2.78879    284.0      1.96960000      0.00813840     -0.05927900      1.96962895      0.01188803     -0.05795673      0.00002895      0.00374963      0.00132227
 2.78879    285.0      1.96960000      0.00459070     -0.04470300      1.96962453      0.00741847     -0.04360519      0.00002453      0.00282777      0.00109781
 2.78879    286.0      1.96960000      0.00204460     -0.02991900      1.96961773      0.00393817     -0.02898220      0.00001773      0.00189357      0.00093680
 2.78879    287.0      1.96960000      0.00051198     -0.01499500      1.96960936      0.00146431     -0.01415509      0.00000936      0.00095233      0.00083991
 2.78879    288.0      1.96960000      0.00000000     -0.00000185      1.96960151      0.00009296      0.00080569      0.00000151      0.00009296      0.00080754
 2.78879    289.0      1.96960000      0.00051102      0.01499100      1.96960936      0.00146340      0.01583085      0.00000936      0.00095238      0.00083985
 2.78879    290.0      1.96960000      0.00204270      0.02991500      1.96961773      0.00393633      0.03085168      0.00001773      0.00189363      0.00093668
 2.78879    291.0      1.96960000      0.00458780      0.04470000      1.96962453      0.00741564      0.04579763      0.00002453      0.00282784      0.00109763
 2.78879    292.0      1.96960000      0.00813460      0.05927600      1.96962895      0.01188431      0.06059803      0.00002895      0.00374971      0.00132203
 2.78879    293.0      1.96960000      0.01266700      0.07357700      1.96963024      0.01732198      0.07518597      0.00003024      0.00465498      0.00160897
 2.78879    294.0      1.96960000      0.01816300      0.08753600      1.96962769      0.02370254      0.08949330      0.00002769      0.00553954      0.00195730
 2.78879    295.0      1.96960000      0.02459700      0.10109000      1.96962063      0.03099631      0.10345556      0.00002063      0.00639931      0.00236556
 2.78879    296.0      1.96960000      0.03194100      0.11417000      1.96960849      0.03917111      0.11700194      0.00000849      0.00723011      0.00283194
 2.78879    297.0      1.96960000      0.04015800      0.12672000      1.96960956      0.04818573      0.13007420      0.00000956      0.00802773      0.00335420
 2.78879    298.0      1.96960000      0.04921200      0.13868000      1.96963361      0.05800014      0.14260977      0.00003361      0.00878814      0.00392977
 2.78879    299.0      1.96960000      0.05906100      0.15000000      1.96966441      0.06856866      0.15455594      0.00006441      0.00950766      0.00455594
 2.78879    300.0      1.95460000      0.05907000     -0.15000000      1.95466448      0.06847650     -0.14549026      0.00006448      0.00940650      0.00450974
 2.78879    301.0      1.95460000      0.04922100     -0.13868000      1.95463361      0.05791473     -0.13479063      0.00003361      0.00869373      0.00388937
 2.78879    302.0      1.95460000      0.04016600     -0.12672000      1.95460954      0.04810650     -0.12340085      0.00000954      0.00794050      0.00331915
 2.78879    303.0      1.95460000      0.03194800     -0.11417000      1.95460852      0.03909848     -0.11136820      0.00000852      0.00715048      0.00280180
 2.78879    304.0      1.95460000      0.02460400     -0.10109000      1.95462065      0.03093179     -0.09875008      0.00002065      0.00632779      0.00233992
 2.78879    305.0      1.95460000      0.01816800     -0.08753900      1.95462769      0.02364470     -0.08560330      0.00002769      0.00547670      0.00193570
 2.78879    306.0      1.95460000      0.01267100     -0.07358000      1.95463024      0.01727240     -0.07198905      0.00003024      0.00460140      0.00159095
 2.78879    307.0      1.95460000      0.00813840     -0.05927900      1.95462894      0.01184439     -0.05797192      0.00002894      0.00370599      0.00130708
 2.78879    308.0      1.95460000      0.00459070     -0.04470300      1.95462452      0.00738521     -0.04361785      0.00002452      0.00279451      0.00108515
 2.78879    309.0      1.95460000      0.00204460     -0.02991900      1.95461772      0.00391574     -0.02899300      0.00001772      0.00187114      0.00092600
 2.78879    310.0      1.95460000      0.00051198     -0.01499500      1.95460935      0.00145298     -0.01416475      0.00000935      0.00094100      0.00083025
 2.78879    311.0      1.95460000      0.00000000     -0.00000185      1.95460151      0.00009184      0.00079642      0.00000151      0.00009184      0.00079827
 2.78879    312.0      1.95460000      0.00051102      0.01499100      1.95460935      0.00145207      0.01582119      0.00000935      0.00094105      0.00083019
 2.78879    313.0      1.95460000      0.00204270      0.02991500      1.95461772      0.00391390      0.03084088      0.00001772      0.00187120      0.00092588
 2.78879    314.0      1.95460000      0.00458780      0.04470000      1.95462452      0.00738238      0.04578497      0.00002452      0.00279458      0.00108497
 2.78879    315.0      1.95460000      0.00813460      0.05927600      1.95462894      0.01184067      0.06058284      0.00002894      0.00370607      0.00130684
 2.78879    316.0      1.95460000      0.01266700      0.07357700      1.95463024      0.01726850      0.07516766      0.00003024      0.00460150      0.00159066
 2.78879    317.0      1.95460000      0.01816300      0.08753600      1.95462769      0.02363983      0.08947135      0.00002769      0.00547683      0.00193535
 2.78879    318.0      1.95460000      0.02459700      0.10109000      1.95462065      0.03092494      0.10342951      0.00002065      0.00632794      0.00233951
 2.78879    319.0      1.95460000      0.03194100      0.11417000      1.95460852      0.03909166      0.11697135      0.00000852      0.00715066      0.00280135
 2.78879    320.0      1.95460000      0.04015800      0.12672000      1.95460954      0.04809871      0.13003865      0.00000954      0.00794071      0.00331865
 2.78879    321.0      1.95460000      0.04921200      0.13868000      1.95463361      0.05790599      0.14256882      0.00003361      0.00869399      0.00388882
 2.78879    322.0      1.95460000      0.05906100      0.15000000      1.95466448      0.06846778      0.15450914      0.00006448      0.00940678      0.00450914
 2.78879    323.0      1.93950000      0.05907000     -0.15000000      1.93956455      0.06837501     -0.14553751      0.00006455      0.00930501      0.00446249
 2.78879    324.0      1.93950000      0.04922100     -0.13868000      1.93953361      0.05782013     -0.13483190      0.00003361      0.00859913      0.00384810
 2.78879    325.0      1.93950000      0.04016600     -0.12672000      1.93950951      0.04801918     -0.12343661      0.00000951      0.00785318      0.00328339
 2.78879    326.0      1.93950000      0.03194800     -0.11417000      1.93950854      0.03901889     -0.11139889      0.00000854      0.00707089      0.00277111
 2.78879    327.0      1.93950000      0.02460400     -0.10109000      1.93952066      0.03086038     -0.09877618      0.00002066      0.00625638      0.00231382
 2.78879    328.0      1.93950000      0.01816800     -0.08753900      1.93952769      0.02358202     -0.08562525      0.00002769      0.00541402      0.00191375
 2.78879    329.0      1.93950000      0.01267100     -0.07358000      1.93953023      0.01721899     -0.07200734      0.00003023      0.00454799      0.00157266
 2.78879    330.0      1.93950000      0.00813840     -0.05927900      1.93952893      0.01180082     -0.05798710      0.00002893      0.00366242      0.00129190
 2.78879    331.0      1.93950000      0.00459070     -0.04470300      1.93952450      0.00735201     -0.04363051      0.00002450      0.00276131      0.00107249
 2.78879    332.0      1.93950000      0.00204460     -0.02991900      1.93951771      0.00389334     -0.02900379      0.00001771      0.00184874      0.00091521
 2.78879    333.0      1.93950000      0.00051198     -0.01499500      1.93950935      0.00144166     -0.01417440      0.00000935      0.00092968      0.00082060
 2.78879    334.0      1.93950000      0.00000000     -0.00000185      1.93950151      0.00009072      0.00078715      0.00000151      0.00009072      0.00078900
 2.78879    335.0      1.93950000      0.00051102      0.01499100      1.93950935      0.00144075      0.01581154      0.00000935      0.00092973      0.00082054
 2.78879    336.0      1.93950000      0.00204270      0.02991500      1.93951771      0.00389150      0.03083009      0.00001771      0.00184880      0.00091509
 2.78879    337.0      1.93950000      0.00458780      0.04470000      1.93952450      0.00734918      0.04577232      0.00002450      0.00276138      0.00107232
 2.78879    338.0      1.93950000      0.00813460      0.05927600      1.93952893      0.01179711      0.06056767      0.00002893      0.00366251      0.00129167
 2.78879    339.0      1.93950000      0.01266700      0.07357700      1.93953023      0.01721509      0.07514937      0.00003023      0.00454809      0.00157237
 2.78879    340.0      1.93950000      0.01816300      0.08753600      1.93952769      0.02357715      0.08944941      0.00002769      0.00541415      0.00191341
 2.78879    341.0      1.93950000      0.02459700      0.10109000      1.93952066      0.03085354      0.10340342      0.00002066      0.00625654      0.00231342
 2.78879    342.0      1.93950000      0.03194100      0.11417000      1.93950854      0.03901206      0.11694066      0.00000854      0.00707106      0.00277066
 2.78879    343.0      1.93950000      0.04015800      0.12672000      1.93950951      0.04801137      0.13000289      0.00000951      0.00785337      0.00328289
 2.78879    344.0      1.93950000      0.04921200      0.13868000      1.93953361      0.05781137      0.14252755      0.00003361      0.00859937      0.00384755
 2.78879    345.0      1.93950000      0.05906100      0.15000000      1.93956455      0.06836630      0.15446190      0.00006455      0.00930530      0.00446190
 2.78879    346.0      1.92450000      0.05907000     -0.15000000      1.92456461      0.06827297     -0.14558516      0.00006461      0.00920297      0.00441484
 2.78879    347.0      1.92450000      0.04922100     -0.13868000      1.92453362      0.05772508     -0.13487346      0.00003362      0.00850408      0.00380654
 2.78879    348.0      1.92450000      0.04016600     -0.12672000      1.92450949      0.04793154     -0.12347255      0.00000949      0.00776554      0.00324745
 2.78879    349.0      1.92450000      0.03194800     -0.11417000      1.92450857      0.03893912     -0.11142969      0.00000857      0.00699112      0.00274031
 2.78879    350.0      1.92450000      0.02460400     -0.10109000      1.92452068      0.03078895     -0.09880231      0.00002068      0.00618495      0.00228769
 2.78879    351.0      1.92450000      0.01816800     -0.08753900      1.92452770      0.02351935     -0.08564721      0.00002770      0.00535135      0.00189179
 2.78879    352.0      1.92450000      0.01267100     -0.07358000      1.92453022      0.01716565     -0.07202562      0.00003022      0.00449465      0.00155438
 2.78879    353.0      1.92450000      0.00813840     -0.05927900      1.92452891      0.01175734     -0.05800226      0.00002891      0.00361894      0.00127674
 2.78879    354.0      1.92450000      0.00459070     -0.04470300      1.92452448      0.00731888     -0.04364315      0.00002448      0.00272818      0.00105985
 2.78879    355.0      1.92450000      0.00204460     -0.02991900      1.92451769      0.00387097     -0.02901457      0.00001769      0.00182637      0.00090443
 2.78879    356.0      1.92450000      0.00051198     -0.01499500      1.92450934      0.00143036     -0.01418405      0.00000934      0.00091838      0.00081095
 2.78879    357.0      1.92450000      0.00000000     -0.00000185      1.92450151      0.00008960      0.00077789      0.00000151      0.00008960      0.00077974
 2.78879    358.0      1.92450000      0.00051102      0.01499100      1.92450934      0.00142945      0.01580190      0.00000934      0.00091843      0.00081090
 2.78879    359.0      1.92450000      0.00204270      0.02991500      1.92451769      0.00386914      0.03081931      0.00001769      0.00182644      0.00090431
 2.78879    360.0      1.92450000      0.00458780      0.04470000      1.92452448      0.00731605      0.04575968      0.00002448      0.00272825      0.00105968
 2.78879    361.0      1.92450000      0.00813460      0.05927600      1.92452891      0.01175362      0.06055251      0.00002891      0.00361902      0.00127651
 2.78879    362.0      1.92450000      0.01266700      0.07357700      1.92453022      0.01716175      0.07513109      0.00003022      0.00449475      0.00155409
 2.78879    363.0      1.92450000      0.01816300      0.08753600      1.92452770      0.02351448      0.08942745      0.00002770      0.00535148      0.00189145
 2.78879    364.0      1.92450000      0.02459700      0.10109000      1.92452068      0.03078208      0.10337729      0.00002068      0.00618508      0.00228729
 2.78879    365.0      1.92450000      0.03194100      0.11417000      1.92450857      0.03893230      0.11690987      0.00000857      0.00699130      0.00273987
 2.78879    366.0      1.92450000      0.04015800      0.12672000      1.92450949      0.04792376      0.12996696      0.00000949      0.00776576      0.00324696
 2.78879    367.0      1.92450000      0.04921200      0.13868000      1.92453362      0.05771633      0.14248600      0.00003362      0.00850433      0.00380600
 2.78879    368.0      1.92450000      0.05906100      0.15000000      1.92456461      0.06826426      0.15441426      0.00006461      0.00920326      0.00441426
 2.78879    369.0      1.90940000      0.05907000     -0.15000000      1.90946467      0.06817043     -0.14563318      0.00006467      0.00910043      0.00436682
 2.78879    370.0      1.90940000      0.04922100     -0.13868000      1.90943362      0.05762964     -0.13491528      0.00003362      0.00840864      0.00376472
 2.78879    371.0      1.90940000      0.04016600     -0.12672000      1.90940947      0.04784365     -0.12350866      0.00000947      0.00767765      0.00321134
 2.78879    372.0      1.90940000      0.03194800     -0.11417000      1.90940859      0.03885920     -0.11146058      0.00000859      0.00691120      0.00270942
 2.78879    373.0      1.90940000      0.02460400     -0.10109000      1.90942069      0.03071743     -0.09882849      0.00002069      0.00611343      0.00226151
 2.78879    374.0      1.90940000      0.01816800     -0.08753900      1.90942770      0.02345671     -0.08566917      0.00002770      0.00528871      0.00186983
 2.78879    375.0      1.90940000      0.01267100     -0.07358000      1.90943021      0.01711238     -0.07204390      0.00003021      0.00444138      0.00153610
 2.78879    376.0      1.90940000      0.00813840     -0.05927900      1.90942889      0.01171394     -0.05801740      0.00002889      0.00357554      0.00126160
 2.78879    377.0      1.90940000      0.00459070     -0.04470300      1.90942447      0.00728582     -0.04365577      0.00002447      0.00269512      0.00104723
 2.78879    378.0      1.90940000      0.00204460     -0.02991900      1.90941768      0.00384867     -0.02902534      0.00001768      0.00180407      0.00089366
 2.78879    379.0      1.90940000      0.00051198     -0.01499500      1.90940933      0.00141908     -0.01419368      0.00000933      0.00090710      0.00080132
 2.78879    380.0      1.90940000      0.00000000     -0.00000185      1.90940151      0.00008849      0.00076864      0.00000151      0.00008849      0.00077049
 2.78879    381.0      1.90940000      0.00051102      0.01499100      1.90940933      0.00141817      0.01579226      0.00000933      0.00090715      0.00080126
 2.78879    382.0      1.90940000      0.00204270      0.02991500      1.90941768      0.00384682      0.03080854      0.00001768      0.00180412      0.00089354
 2.78879    383.0      1.90940000      0.00458780      0.04470000      1.90942447      0.00728298      0.04574706      0.00002447      0.00269518      0.00104706
 2.78879    384.0      1.90940000      0.00813460      0.05927600      1.90942889      0.01171021      0.06053737      0.00002889      0.00357561      0.00126137
 2.78879    385.0      1.90940000      0.01266700      0.07357700      1.90943021      0.01710848      0.07511282      0.00003021      0.00444148      0.00153582
 2.78879    386.0      1.90940000      0.01816300      0.08753600      1.90942770      0.02345184      0.08940550      0.00002770      0.00528884      0.00186950
 2.78879    387.0      1.90940000      0.02459700      0.10109000      1.90942069      0.03071056      0.10335113      0.00002069      0.00611356      0.00226113
 2.78879    388.0      1.90940000      0.03194100      0.11417000      1.90940859      0.03885236      0.11687897      0.00000859      0.00691136      0.00270897
 2.78879    389.0      1.90940000      0.04015800      0.12672000      1.90940947      0.04783587      0.12993085      0.00000947      0.00767787      0.00321085
 2.78879    390.0      1.90940000      0.04921200      0.13868000      1.90943362      0.05762089      0.14244419      0.00003362      0.00840889      0.00376419
 2.78879    391.0      1.90940000      0.05906100      0.15000000      1.90946467      0.06816171      0.15436625      0.00006467      0.00910071      0.00436625
 2.78879    392.0      1.89440000      0.05907000     -0.15000000      1.89446473      0.06806740     -0.14568153      0.00006473      0.00899740      0.00431847
 2.78879    393.0      1.89440000      0.04922100     -0.13868000      1.89443362      0.05753385     -0.13495735      0.00003362      0.00831285      0.00372265
 2.78879    394.0      1.89440000      0.04016600     -0.12672000      1.89440945      0.04775552     -0.12354494      0.00000945      0.00758952      0.00317506
 2.78879    395.0      1.89440000      0.03194800     -0.11417000      1.89440862      0.03877912     -0.11149157      0.00000862      0.00683112      0.00267843
 2.78879    396.0      1.89440000      0.02460400     -0.10109000      1.89442071      0.03064587     -0.09885470      0.00002071      0.00604187      0.00223530
 2.78879    397.0      1.89440000      0.01816800     -0.08753900      1.89442770      0.02339410     -0.08569113      0.00002770      0.00522610      0.00184787
 2.78879    398.0      1.89440000      0.01267100     -0.07358000      1.89443020      0.01705917     -0.07206215      0.00003020      0.00438817      0.00151785
 2.78879    399.0      1.89440000      0.00813840     -0.05927900      1.89442888      0.01167060     -0.05803253      0.00002888      0.00353220      0.00124647
 2.78879    400.0      1.89440000      0.00459070     -0.04470300      1.89442445      0.00725283     -0.04366838      0.00002445      0.00266213      0.00103462
 2.78879    401.0      1.89440000      0.00204460     -0.02991900      1.89441766      0.00382641     -0.02903610      0.00001766      0.00178181      0.00088290
 2.78879    402.0      1.89440000      0.00051198     -0.01499500      1.89440932      0.00140784     -0.01420331      0.00000932      0.00089586      0.00079169
 2.78879    403.0      1.89440000      0.00000000     -0.00000185      1.89440151      0.00008737      0.00075939      0.00000151      0.00008737      0.00076125
 2.78879    404.0      1.89440000      0.00051102      0.01499100      1.89440932      0.00140693      0.01578264      0.00000932      0.00089591      0.00079164
 2.78879    405.0      1.89440000      0.00204270      0.02991500      1.89441766      0.00382456      0.03079778      0.00001766      0.00178186      0.00088278
 2.78879    406.0      1.89440000      0.00458780      0.04470000      1.89442445      0.00725000      0.04573445      0.00002445      0.00266220      0.00103445
 2.78879    407.0      1.89440000      0.00813460      0.05927600      1.89442888      0.01166688      0.06052225      0.00002888      0.00353228      0.00124625
 2.78879    408.0      1.89440000      0.01266700      0.07357700      1.89443020      0.01705527      0.07509457      0.00003020      0.00438827      0.00151757
 2.78879    409.0      1.89440000      0.01816300      0.08753600      1.89442770      0.02338922      0.08938354      0.00002770      0.00522622      0.00184754
 2.78879    410.0      1.89440000      0.02459700      0.10109000      1.89442071      0.03063900      0.10332492      0.00002071      0.00604200      0.00223492
 2.78879    411.0      1.89440000      0.03194100      0.11417000      1.89440862      0.03877229      0.11684799      0.00000862      0.00683129      0.00267799
 2.78879    412.0      1.89440000      0.04015800      0.12672000      1.89440945      0.04774772      0.12989458      0.00000945      0.00758972      0.00317458
 2.78879    413.0      1.89440000      0.04921200      0.13868000      1.89443362      0.05752510      0.14240212      0.00003362      0.00831310      0.00372212
 2.78879    414.0      1.89440000      0.05906100      0.15000000      1.89446473      0.06805868      0.15431790      0.00006473      0.00899768      0.00431790
 2.78879    415.0      1.87940000      0.05907000     -0.15000000      1.87946478      0.06796395     -0.14573020      0.00006478      0.00889395      0.00426980
 2.78879    416.0      1.87940000      0.04922100     -0.13868000      1.87943363      0.05743771     -0.13499964      0.00003363      0.00821671      0.00368036
 2.78879    417.0      1.87940000      0.04016600     -0.12672000      1.87940943      0.04766713     -0.12358137      0.00000943      0.00750113      0.00313863
 2.78879    418.0      1.87940000      0.03194800     -0.11417000      1.87940864      0.03869890     -0.11152265      0.00000864      0.00675090      0.00264735
 2.78879    419.0      1.87940000      0.02460400     -0.10109000      1.87942072      0.03057424     -0.09888095      0.00002072      0.00597024      0.00220905
 2.78879    420.0      1.87940000      0.01816800     -0.08753900      1.87942770      0.02333149     -0.08571310      0.00002770      0.00516349      0.00182590
 2.78879    421.0      1.87940000      0.01267100     -0.07358000      1.87943019      0.01700601     -0.07208040      0.00003019      0.00433501      0.00149960
 2.78879    422.0      1.87940000      0.00813840     -0.05927900      1.87942886      0.01162735     -0.05804764      0.00002886      0.00348895      0.00123136
 2.78879    423.0      1.87940000      0.00459070     -0.04470300      1.87942443      0.00721991     -0.04368097      0.00002443      0.00262921      0.00102203
 2.78879    424.0      1.87940000      0.00204460     -0.02991900      1.87941765      0.00380421     -0.02904685      0.00001765      0.00175961      0.00087215
 2.78879    425.0      1.87940000      0.00051198     -0.01499500      1.87940931      0.00139662     -0.01421292      0.00000931      0.00088464      0.00078208
 2.78879    426.0      1.87940000      0.00000000     -0.00000185      1.87940151      0.00008625      0.00075016      0.00000151      0.00008625      0.00075201
 2.78879    427.0      1.87940000      0.00051102      0.01499100      1.87940931      0.00139571      0.01577302      0.00000931      0.00088469      0.00078202
 2.78879    428.0      1.87940000      0.00204270      0.02991500      1.87941765      0.00380237      0.03078704      0.00001765      0.00175967      0.00087204
 2.78879    429.0      1.87940000      0.00458780      0.04470000      1.87942443      0.00721708      0.04572186      0.00002443      0.00262928      0.00102186
 2.78879    430.0      1.87940000      0.00813460      0.05927600      1.87942886      0.01162363      0.06050714      0.00002886      0.00348903      0.00123114
 2.78879    431.0      1.87940000      0.01266700      0.07357700      1.87943019      0.01700211      0.07507632      0.00003019      0.00433511      0.00149932
 2.78879    432.0      1.87940000      0.01816300      0.08753600      1.87942770      0.02332660      0.08936157      0.00002770      0.00516360      0.00182557
 2.78879    433.0      1.87940000      0.02459700      0.10109000      1.87942072      0.03056738      0.10329867      0.00002072      0.00597038      0.00220867
 2.78879    434.0      1.87940000      0.03194100      0.11417000      1.87940864      0.03869207      0.11681692      0.00000864      0.00675107      0.00264692
 2.78879    435.0      1.87940000      0.04015800      0.12672000      1.87940943      0.04765933      0.12985816      0.00000943      0.00750133      0.00313816
 2.78879    436.0      1.87940000      0.04921200      0.13868000      1.87943363      0.05742895      0.14235983      0.00003363      0.00821695      0.00367983
 2.78879    437.0      1.87940000      0.05906100      0.15000000      1.87946478      0.06795522      0.15426923      0.00006478      0.00889422      0.00426923
 2.78879    438.0      1.86430000      0.05907000     -0.15000000      1.86436482      0.06786009     -0.14577915      0.00006482      0.00879009      0.00422085
 2.78879    439.0      1.86430000      0.04922100     -0.13868000      1.86433363      0.05734127     -0.13504215      0.00003363      0.00812027      0.00363785
 2.78879    440.0      1.86430000      0.04016600     -0.12672000      1.86430941      0.04757853     -0.12361794      0.00000941      0.00741253      0.00310206
 2.78879    441.0      1.86430000      0.03194800     -0.11417000      1.86430866      0.03861855     -0.11155382      0.00000866      0.00667055      0.00261618
 2.78879    442.0      1.86430000      0.02460400     -0.10109000      1.86432074      0.03050255     -0.09890725      0.00002074      0.00589855      0.00218275
 2.78879    443.0      1.86430000      0.01816800     -0.08753900      1.86432770      0.02326889     -0.08573508      0.00002770      0.00510089      0.00180392
 2.78879    444.0      1.86430000      0.01267100     -0.07358000      1.86433018      0.01695291     -0.07209865      0.00003018      0.00428191      0.00148135
 2.78879    445.0      1.86430000      0.00813840     -0.05927900      1.86432884      0.01158418     -0.05806273      0.00002884      0.00344578      0.00121627
 2.78879    446.0      1.86430000      0.00459070     -0.04470300      1.86432441      0.00718708     -0.04369355      0.00002441      0.00259638      0.00100945
 2.78879    447.0      1.86430000      0.00204460     -0.02991900      1.86431763      0.00378206     -0.02905759      0.00001763      0.00173746      0.00086141
 2.78879    448.0      1.86430000      0.00051198     -0.01499500      1.86430931      0.00138543     -0.01422253      0.00000931      0.00087345      0.00077247
 2.78879    449.0      1.86430000      0.00000000     -0.00000185      1.86430151      0.00008513      0.00074093      0.00000151      0.00008513      0.00074278
 2.78879    450.0      1.86430000      0.00051102      0.01499100      1.86430931      0.00138452      0.01576341      0.00000931      0.00087350      0.00077241
 2.78879    451.0      1.86430000      0.00204270      0.02991500      1.86431763      0.00378022      0.03077630      0.00001763      0.00173752      0.00086130
 2.78879    452.0      1.86430000      0.00458780      0.04470000      1.86432441      0.00718424      0.04570928      0.00002441      0.00259644      0.00100928
 2.78879    453.0      1.86430000      0.00813460      0.05927600      1.86432884      0.01158045      0.06049205      0.00002884      0.00344585      0.00121605
 2.78879    454.0      1.86430000      0.01266700      0.07357700      1.86433018      0.01694901      0.07505808      0.00003018      0.00428201      0.00148108
 2.78879    455.0      1.86430000      0.01816300      0.08753600      1.86432770      0.02326400      0.08933960      0.00002770      0.00510100      0.00180360
 2.78879    456.0      1.86430000      0.02459700      0.10109000      1.86432074      0.03049570      0.10327238      0.00002074      0.00589870      0.00218238
 2.78879    457.0      1.86430000      0.03194100      0.11417000      1.86430866      0.03861172      0.11678576      0.00000866      0.00667072      0.00261576
 2.78879    458.0      1.86430000      0.04015800      0.12672000      1.86430941      0.04757072      0.12982159      0.00000941      0.00741272      0.00310159
 2.78879    459.0      1.86430000      0.04921200      0.13868000      1.86433363      0.05733251      0.14231734      0.00003363      0.00812051      0.00363734
 2.78879    460.0      1.86430000      0.05906100      0.15000000      1.86436482      0.06785136      0.15422028      0.00006482      0.00879036      0.00422028
 2.78879    461.0      1.84930000      0.05907000     -0.15000000      1.84936486      0.06775587     -0.14582837      0.00006486      0.00868587      0.00417163
 2.78879    462.0      1.84930000      0.04922100     -0.13868000      1.84933363      0.05724453     -0.13508485      0.00003363      0.00802353      0.00359515
 2.78879    463.0      1.84930000      0.04016600     -0.12672000      1.84930939      0.04748970     -0.12365464      0.00000939      0.00732370      0.00306536
 2.78879    464.0      1.84930000      0.03194800     -0.11417000      1.84930868      0.03853809     -0.11158505      0.00000868      0.00659009      0.00258495
 2.78879    465.0      1.84930000      0.02460400     -0.10109000      1.84932075      0.03043082     -0.09893358      0.00002075      0.00582682      0.00215642
 2.78879    466.0      1.84930000      0.01816800     -0.08753900      1.84932770      0.02320630     -0.08575707      0.00002770      0.00503830      0.00178193
 2.78879    467.0      1.84930000      0.01267100     -0.07358000      1.84933017      0.01689986     -0.07211688      0.00003017      0.00422886      0.00146312
 2.78879    468.0      1.84930000      0.00813840     -0.05927900      1.84932882      0.01154108     -0.05807781      0.00002882      0.00340268      0.00120119
 2.78879    469.0      1.84930000      0.00459070     -0.04470300      1.84932439      0.00715431     -0.04370611      0.00002439      0.00256361      0.00099689
 2.78879    470.0      1.84930000      0.00204460     -0.02991900      1.84931761      0.00375998     -0.02906831      0.00001761      0.00171538      0.00085069
 2.78879    471.0      1.84930000      0.00051198     -0.01499500      1.84930930      0.00137428     -0.01423213      0.00000930      0.00086230      0.00076287
 2.78879    472.0      1.84930000      0.00000000     -0.00000185      1.84930151      0.00008401      0.00073171      0.00000151      0.00008401      0.00073357
 2.78879    473.0      1.84930000      0.00051102      0.01499100      1.84930930      0.00137336      0.01575382      0.00000930      0.00086234      0.00076282
 2.78879    474.0      1.84930000      0.00204270      0.02991500      1.84931761      0.00375814      0.03076558      0.00001761      0.00171544      0.00085058
 2.78879    475.0      1.84930000      0.00458780      0.04470000      1.84932439      0.00715147      0.04569672      0.00002439      0.00256367      0.00099672
 2.78879    476.0      1.84930000      0.00813460      0.05927600      1.84932882      0.01153735      0.06047697      0.00002882      0.00340275      0.00120097
 2.78879    477.0      1.84930000      0.01266700      0.07357700      1.84933017      0.01689596      0.07503985      0.00003017      0.00422896      0.00146285
 2.78879    478.0      1.84930000      0.01816300      0.08753600      1.84932770      0.02320141      0.08931761      0.00002770      0.00503841      0.00178161
 2.78879    479.0      1.84930000      0.02459700      0.10109000      1.84932075      0.03042396      0.10324605      0.00002075      0.00582696      0.00215605
 2.78879    480.0      1.84930000      0.03194100      0.11417000      1.84930868      0.03853126      0.11675452      0.00000868      0.00659026      0.00258452
 2.78879    481.0      1.84930000      0.04015800      0.12672000      1.84930939      0.04748191      0.12978490      0.00000939      0.00732391      0.00306490
 2.78879    482.0      1.84930000      0.04921200      0.13868000      1.84933363      0.05723577      0.14227464      0.00003363      0.00802377      0.00359464
 2.78879    483.0      1.84930000      0.05906100      0.15000000      1.84936486      0.06774714      0.15417108      0.00006486      0.00868614      0.00417108
 2.78879    484.0      1.83430000      0.05907000     -0.15000000      1.83436490      0.06765131     -0.14587783      0.00006490      0.00858131      0.00412217
 2.78879    485.0      1.83430000      0.04922100     -0.13868000      1.83433362      0.05714754     -0.13512772      0.00003362      0.00792654      0.00355228
 2.78879    486.0      1.83430000      0.04016600     -0.12672000      1.83430938      0.04740070     -0.12369146      0.00000938      0.00723470      0.00302854
 2.78879    487.0      1.83430000      0.03194800     -0.11417000      1.83430870      0.03845749     -0.11161637      0.00000870      0.00650949      0.00255363
 2.78879    488.0      1.83430000      0.02460400     -0.10109000      1.83432076      0.03035904     -0.09895995      0.00002076      0.00575504      0.00213005
 2.78879    489.0      1.83430000      0.01816800     -0.08753900      1.83432770      0.02314371     -0.08577907      0.00002770      0.00497571      0.00175993
 2.78879    490.0      1.83430000      0.01267100     -0.07358000      1.83433015      0.01684687     -0.07213510      0.00003015      0.00417587      0.00144490
 2.78879    491.0      1.83430000      0.00813840     -0.05927900      1.83432880      0.01149805     -0.05809288      0.00002880      0.00335965      0.00118612
 2.78879    492.0      1.83430000      0.00459070     -0.04470300      1.83432437      0.00712163     -0.04371866      0.00002437      0.00253093      0.00098434
 2.78879    493.0      1.83430000      0.00204460     -0.02991900      1.83431760      0.00373797     -0.02907901      0.00001760      0.00169337      0.00083999
 2.78879    494.0      1.83430000      0.00051198     -0.01499500      1.83430929      0.00136316     -0.01424171      0.00000929      0.00085118      0.00075329
